id,text,label
4391,you love to embarrass me like this im never forgiving you ever zaleel o ruswa kardiya hai humien kanjaron ,1
4395,@News18India Mere tamaam hindustani behen bhaiyon ye tumhare imaan ke imtehaan ka waqt hai dagmagana nahi apne imaa ,0
4396,Allah .. My Lord forgive us . Receive us our repentance . Bless us on this beautiful month Accept our fast and ibadat .. ❤ ,1
4403,@nitin _ gadkari MUMBAI KE BORIWALI RTO ME EK BHI KAM NAHI HORAHA HAY JAB JAO TAB BOLTE HAY NETWARK NAHI NA HI PEPAR ,2
4404,@QayyumReports Is nasb ke waja say waisay wo ehtesab say maawra hain ? Just saying regardless he is guilty or not ? ,2
4408,@SrBachchan Sir u r looking so smart Bachpan k pic me bhi ap kitne cute lg rhe ho ,0
4426,@sardanarohit Sahi kiye kyuki tumhare jaise chamche BJP ke favour me bolte hai Din raat hindu muslim ke show chala ,2
4430,RT @jxpooja Dilli aa jaayein We'll hv u chkd at our Mohalla clinic ! https // t co / zx7mUEsRLE ,2
4443,@MixedRaita Gunde saale ..... Ac hall me baith k Mt bhonk be @_ YogendraYadav aukat h to Gurgaon k kisi ek bnde ka c ,1
4445,makin a bear sona for my bestie . 💚 really liking the sketch so far !! ( I ’ m scared to line & color it now lol ) https // t . co / 9ICo7Py5XC ,2
4446,RT @AskAnshul Election 2019 1 Misa Bharti - Lost 2 Prakash Ambedkar - Lost 3 Prakash Raj - Lost 4 Kanhaiya - Lost 5 Urmila - Lost 6 Sha ,2
4448,11 hazar 1 so 11 rupee . 11111 rupees per head after spendings millions on the centers . Bas kardo ye technology ka ,0
4450,@JazzCash what a stupid ass app ! fucking piece of shit . jitna paisa lot'te ho app pe lga dena tha thoda . ,2
4457,@abhi _ O _ mega Last 1 month ki apnay media news or programe nikal lo jis main pakistan pakistan or sirf pakistan hi d ,2
4459,@ravishndtv sir aap bolte ho aapko bjp wale respond nahi kartekoi pravkata aapk show me nahi bhejte or ye dekhiye ,0
4464,@VVASI45 Ik hmari team mein potential h ... bs wqt kxh axha nhi chl rha ... pr we'll bounce back strong IA ,0
4473,RT @HutZero HutZero 5 is coming If you're interested in #cybersecurity and have the drive to start your own biz this is for you . 5 days ,1
4474,@Payal _ Rohatgi Aap Anty Muslim ho jbke phr to seniors actors Jo Muslims Hain unki b izzat nahi krti ho mtlb Salman ,0
4481,@ashutosh83B dalle tere Jess k twit jo javab diya kyuki tum dallo ki politics @GautamGambhir sir ko samaj nahi aai ,0
4491,Modi ji ko lakh lakh karood karood mubarak jamal ali karbalaie kashmiri ki taraf sa dildaar modi gamkhar modi imand ,0
4494,https // t co / VtdW6uvZU3 Rahul ji ap kripya karke Congress ko chor kar mat jaiye !!!😭😂 Apki bohot zarurat hai BJP ko @RahulGandhi ,2
4502,Best G 😇😇 d M 🤗 rning Sohne Satguru @Gurmeetramrahim ji Pitaji bless us with more Sewa Sumiran & parmarth Aap ji hum ,1
4506,@ashokgehlot51 Very good is se smaj ka sudhar hoga sir ,2
4512,@AmitShah Gaya ke log kitano bar BJP Ko jitaya par koi hai jo Gaya ke liye kam karta ho Yaha na hi a6a hospital na ,2
4515,@narendramodi Apne desh ke sainik joh duty ke dauraan Shahid ho jate hai unke family ke liye aap ko ek free makan ,0
4516,RT @ashsmile2k5 @Imperfectdevi Odh le chunariya ! Haaaye ❤️ One of my fav song !! ,2
4524,Congratulations sir @PMOIndia umeed hai aap anney walley 5 saal mein desh ko greebi se nikalkar trakki ke shikhar ,0
4533,Birinin haks ı z oldugunu bile bile s ı rf inad ı n ı z y ü z ü nden o insan ı savunmakacizlik degilde ne ? ,2
4534,@Kathrin _ bridges May i ask what happened wit you logo ko hnsanay wali aaj khud udas hai kyu jnab ,1
4537,@hanif2355 Chor ko izat do G han pakistan k sb se baray chor nawaz sharif ko choriya karnay pr izzat do welldone ,1
4539,@Aciel1219 i love you so much more bubba ❤️ ,0
4550,@Mithoon11 Bahot Dino Baad Aapka SongMila Hai Sunne Ko Thnks @Mithoon11 sir ,0
4551,@faizanlakhani BC ko itna to pata nahi konsa bolwer kab lagana ye come back krwaye ga .. Wo lefties bejhy jarhy thay ,2
4554,RT @ladybrockhard @Jake _ Wiley14 good luck bud ! go be great and know we will be rootin for you all the way . ,2
4562,RT @swwapniljoshi Suppa congrats brother ! Loads of love ! Chaate Raho !!! @avikaul proud of u https // t co / 3iDdLQxLxo ,2
4568,RT @Aakashhassan Congrats @AneesZargar and your exceptionally talented team @mehakzubair1 @mirchivijdan @Mirchi _ Rafia and others . Keep d ,2
4573,@TajinderBagga @MamataOfficial Muje pehlai hee pata tha ki yeh mamta India kai liye kuch acha hota nahi daikh sacti ,1
4574,A himat waley tuj pe hai nighain Dil Jeet K aa Dil Jeet K aaa @iamamirofficial #PAKvWI https // t . co / T5c15wLcDY ,0
4577,@SushmaSwaraj Madam aapne jo desh hit m kam kiya m us ke liye aapko dill se badhai deta hu or aap ke behtar swasth ,0
4578,RT @AyegaHi @ReeperSolitary @kshukla778 @guna _ twitz @TamilachiTNadu @Panwar _ Ka _ Var @Dev __ sun @iamsadmad @anandraaj07 @davidfrawleyved @BJP ,0
4580,@mujhykya * Dominated by accident * I disliked it cuz I love my surname bachpan sy ,1
4582,Great Afridi Aapko pata hai mein ne subah bhi Aapko tweets kiay thy ??? Hv u seen my all tweets ???🤔 @SAfridiOfficial ,0
4592,5 more days till I see my baby ! Love you @_ gabriellerule https // t co / SrjhulEVZV ,2
4604,@sggenios997 @ABdeVilliers17 @OfficialCSA @cricketworldcup Sun be madharchod Teri ma ka bhosda Randi ke Teri maa k ,2
4609,@rjraunac Dekh bhai @ImranKhanPTI subhkamnaye apni jagah par modi ji se jayda narmi ki umeed mat rkhna Ghr me gh ,0
4613,RT @OnlineVijayFC Here we go Dear #ThalapathyVijay Bloods !! We are Happy to Share That Our Handle Name is Changed as @OnlineVijayFC -… ,2
4617,@ndtv This of course is a case of ' personal enmity ' and not a hate crime . Abhi toh sirf Congress aur Gandhis ko d ,2
4642,@smritiirani @PiyushGoyal Smritiji zabardast pradarshan aap ka fan ho gaya bus ab 5sal aisa kam Kije ,2
4647,Jay Bajrang Bali https // t co / Df2w04GIKi ,0
4654,@AbbassFr Budget tu pass ho jaye ga . Har baar ki tarah rola dalag ga aur budget ki voting sey kuch deir pehlay opp ,0
4656,@hina _ slays @Sushmita231022 @Shreya _ HCL @saleha _ xo @khojJaarihai @kadibatarka @IamSinghaniya Sapno mein milega aisa ladka 🤭🤭 ,0
4671,RT @kuldeepbohra _ 07 World cup hmara hai @dalermehndi paji mja aagya tusi great ho awesome theme song for world cup https // t co / 4OnR98w3om ,0
4674,RT @HinaKhaanPTI And aaj Maine aftari Mai Hina love Humanity sandwiches banaye 🧚🧚😂😂😂 #HlHForever 🌸🌸🌸 https // t . co / Vie2jXmz8d ,0
4689,Kranti in samaj ke logo ne layi Jo kabhi nahi bike na juke vahi samaj ka sacha masiha hai https // t . co / P07x6LJqvv ,2
4693,RT @abnormal _ bachii Teacher Bade hoke Kya banoge ? Student Actor Teacher Wo Kyun ? Student because mujhe politician banna hai ,0
4701,RT @__ sqbans __ @75sabiha Congrats aapi for 11K followers Allah kare jis trah ap yhan achi batein bta rahi usi trah Allah apko or h ,2
4706,@INCMP Jab Bhaarat aage nikla tab to tmlogo me se kisi tweet nahi kiya ... baddimaag pehle se the yaa ab Raga ke aan ,0
4707,@ibhupendra @PCsTinkerbell Uska bahut kuch nikalne ko ready rehta hai waise but yes I ’ m ready to love / hate KJo .. al ,0
4708,RT @not _ ur _ type _ @DkMasahallah786 @Ameena _ 3115 Ye koi fake ac h muslimo ke khilaf sari tweet kr rkhi h is jahil aurat ne .. muslman hoti to ,2
4711,RT @SuriyaFansTeam • Official #NGK 13.7 Crore Approximately On First Day Breaks @Suriya _ Offl ' s #Anjaan Record Of Highest Day 1 Collect ,0
4714,@vsurywanshi87 @Atheist _ Krishna bhai Is garib ki madaad karo iski izaat ab apke haath me hai 😂😂 Isko aapki c ,0
4718,@sardanarohit rule breaker ko saja to hogi . jo koi bhi ho rahul ghandhi or avdhesh dube . rules for follow . not for break . ,0
4719,@chitraaum Neerupam rassi jal gayi lekin abhi bal nahi gaya ab to maan le saale congressi ki mera panja kat chuka ,1
4729,RT @sandy _ DD7 @YasirMu15207826 @aaliaaaliya Harane ko tayar ho jao . 11 har koi bhi nahi jitne de raha pak ko . Afghanistan ne bhi practice ,2
4730,@Mm92592004 Bangladesh se kab aaya mugla ke haram ki aulad bata na ..😁😁😁😁 saale kurta lagana bandh kar diya jab se g ,1
4735,Kyu Karte Hain Aise Log tweet karne waali ladkiyo ne aksar apne Suraj ka naam khud apni body par tattoo kara rakh ,2
4740,@Lucknowtwit Sala sikke ka ek hi pehlu dikhati he media sala sadhvi ko kisne vote diya uske bareme kyu ku6 nahi k ,0
4742,This was my mom when I was in middle / high school This is no longer my mom Now she is HAPPY ! for me having my gam ,0
4743,@vikasspandey @lncMohitJain You are absolutely right . The great Rahul gandhi is hope of people . He is best in all ,2
4745,Modi ji ye galat he aap ne sushma ji ko mantri pad nahi diya videsh mantri je tor pr sushma ji sabse best option he ,0
4752,@JaiShreeRam90 Pure desh me ghum rahe hain aur gintee kar rahe hain ki kitne ahiro ne backward se gaddari kar ke ,2
4753,@Kannadathi6 @Actor _ Siddharth How dumb are you ? Dude you think I'm not a Hindu ? By religion I'm a Hindu too . And I ,1
4759,@offl _ Lawrence @akshaykumar Best of luck brother ... Project la illa nu sonna udane feel ah irunthuchu .. Now super ,0
4760,Good Morning Guru Pita @Gurmeetramrahim ji 😘😘😘😘😘😘😘 Dhan dhan satguru tera hi aasra 🙏🙏 Pita ji I need Your pious Bl ,0
4762,@ppbajpai Tu bhi istifa dey dey Chutiye Toonay bhi apna exit pole diya tha jo tere pichhwade mein ghus gaya ,2
4763,@NalotSunil Spirituality is not dangerous ... it is very simple ... gar samjh ke implement kiya to ,2
4764,@BBCHindi 2019 me BJP ko wb me bahumat nahi mila isliye Tmc ke MLA ko BJP khareed rahi hai ,2
4768,@pennecettefege * YELLS * FUUCKK YPUU FUCK YOU BI * BITES YOU * AAAG FUCICJJSJ DONT DEEZ NUTZ M ,2
4773,@FairyTaleMindy @arpiaaaa Looool This reply is the best ,2
4774,@peachy _ army18 @fama _ here Merja pencho * Usne opinion dia apna bakwas kerne ki zarorat nai ,0
4777,@Andrew __ Gee I love both your moms I ’ m so scared to click this lmao ,1
4778,@That0neRapunzel @BeingDabangg4 @baba _ paradox _ Boss demand aapki jyda h hamse 🙄🙄😍😍 https // t co / bg4cCFhis1 ,2
4782,@ranazee122 Bilkul we are with safy bhai ... in sha ALLAH hum come back karaingay zrur 👍👍👍 ,2
4784,RT @Lalsinghyadav51 Dinbhar bus Congress ko 1 hi Tenshion Sarkar na Gir Jaye @AmitShah @KailashOnline 😂 https // t co / M9EYFjeOgQ ,1
4785,RT @SRKUniverse Andaaz mera sabse juda main baadshahon ka Baadshah 👑 True lyrics 👌🏻 https // t co / T6CtjeReR4 ,2
4791,@zainabsikander Saala jhootadaga baaz neta haikursi hi iska deen aur imaan haiisne jaise Laloo ko dhoka diya thh ,1
4797,@ImBishwaJT @LokeshKolamala @imistusneha96 @GargaC Aise chu logo ko footage mat diya kro bhai Abhi loksabha haarne ka sadme mai hai bechare ,0
4810,RT @NaqibullahTari1 Terrorist army of Pakistan ghadar tum khud hay tumhara bap ghadar tu ekk najayez harami awlad hay Angraiz ka Death to ,2
4822,* Me uploads my pic * My friend comments on it bhai bohot funny hai meri to gaand fatt gayi haste haste 😂😂 Me bhai to muh se hasle na 😑😒 ,2
4830,@KemranAhmed1 @GandapurPAT @GFarooqi Tu phir inn police waalon ko saza se kyun bachay gya ? Wahan police k jaanay ki ,0
4847,@Syedakanwal _ Blkul nai . Just want to kill my narm dili for them selfish people bas 🙄 jinhe srf dusro se apna faida nikalwana ata hai ,2
4855,@sardanarohit Ajj to BJP se invitation aya hoga sir ji jao BJP ki gao jake ,1
4856,@SanaKha49353664 @WaseemBadami Yes it is soooooo amazing 👌👌 Bacho ki bhut achi tarbiyat ho rahi he apke program ke zarye 😍😍 ,0
4858,🌹 Good morning my almighty @Gurmeetramrahim papa ji 🌹 💖 Plz bless me more sewa sumiran parmarth ka b ,0
4861,@SushmaSwaraj Great mam Apke jaisa koi kam nahi kar sakta mam ap turant action leti hai mam other country me bhi ,2
4862,RT @ActorDhanushFc Raja Anna .. bdy celebration Photos .. Celebration with VETRIMAARAN sir Velraj Sir Peter .. #Asuran Final Schedule ... @d ,2
4865,Tebli ğ a çı s ı ndan dikkat ç ekici bir proje . İ slama inanlar ı ö b ü r d ü nyada bekleyen ö d ü lleri g ö stererek cezbedece ğ iz ,1
4868,PAR DEBATE AAPKI BENGAL ME JAI SHREE RAM PAR HO RHI H KABHI IS PAR BHI DHYAN DE LIJIYE GUPTA JI https // t . co / 8A0zI2s1ZB ,2
4876,@TarekFatah Chup be bhadwe tu tere baap ki chaatukari kar ta rahega ... Its a traditional dress of Pakistan .. Teri gaand kyon itni jali ? ,0
4881,@RSHU101 @dinavishwakarm1 @joy _ samuel79 @AgarwallNikitta @aliaa08 @karanjohar Haramzadi . Dono kutte khud ko vishwa sundri samajh te hai ,2
4889,@angeljhali111 Tum khilati gyi o khelta gya . mager har tumhari hoyi . badi dukh ki baat .. pehle sadi bad me piyar . a ,0
4891,@Miss _ Ziddi110 @kiranyadav __ @RubikaLiyaquat Ji mai aapki baat se sehmat hu ... Sirf aur sirf Allah hi hidayat dene ,1
4896,@itsallryt Aur jitegi likhna rah gaya ya 2nd number pe after BJP ,2
4901,RT @shiwangi _ insan G 😘😘 D Morning Guru Pita @Gurmeetramrahim Ji 😘😘😘😘😘😍😍 Dhan dhan satguru tera hi aasra 🙏🙏 Today is my 4th exam 📖📄 ( advertis ,2
4903,@REWSTYLErew @mxlleembrouille @baayfaal192 Walaaahi maane diayaant é wouma Begn bgg nama baayi maa libre Waxaal ak mom ,2
4908,@Kiranja34522516 @AcharyaPramodk Ye passe se kharida kutta h . varna jis party ka chif Hindu dharm ko kalpnik khe man ,2
4912,@narendramodi bas ek bar like kar do tweet man khush ho jayega subah se udas baitha hu mobile gum gaya . https // t . co / GBTe41FGu3 ,2
4914,#SaveUnGraduateGamer @TeamYouTube @YTCreatorsIndia Bahi ka channel hack ho gya ha plzzzzz support ,2
4917,@TimesNow Kuch bhi bolo ! BSPs roots in corruption ,1
4922,@Nehr _ who Bhai .. in Sab baato se kuch nahi .. Desh me hindu khatre me hai . Data n price rise ki tension nahi .. logo ,2
4927,RT @Nehr _ who @ANI Kahin BJP ise ticket na de de Nihalchand ke jaise ,2
4928,i love feeding my cat straight cans of tuna . bich loves ~ me for it ,1
4930,@geonews _ urdu Shrm se doop maro begrtoo ye log srf apna paisa bnane k liy khelte hain sab kami kameen team main ba ,1
4936,@shoaib100mph Bolega nahi ... badi tagdi team hai Pakistan ... bunch of jokers .. ,1
4945,i miss olic i miss conceptulates and i miss smaj (( ,2
4966,@OfficeOfKNath shivraj ke 12 saal me samsya ka hal nahi ho paya . ikchha mrutu marg 27 no . state highway par 100 mtr ,2
4971,@TarekFatah Tere Baap ka Kya Ja Ra Hie Agar Rani Ko Koi Problem Nahi BC Tum Log ko class 5th Padhne bolu to Nahi ,1
4991,RT @jvsthowon throwback to when hoya was dancing freestyle to mj's love never felt so good on feb last year and today he performed the sam ,2
4992,@SanjayAzadSln Dogle to hain ye . Jab Pradhan Mantri saab har chheej ko jo achchi nhi h unke nazariye se iss desh me ,2
5041,RIGHT NOW GOOD SAFE JOURNEY HOME TO KARACHI DEAR MADAME SAHIBA KARACHI IS GOOD CITY MARY RISHTYDAR BHOUT HAIN KARAC ,0
5179,RT @AsyraafToni Salam Kuching pipol ! Takorg suka benda baru ? Haa sitok kmk ada plh chix popcorn dgn sos kmk plh dikpun special k ktkorg 😍… ,1
5244,Muhalle k lounde Baji guzar jaen kutta nahi katega https // t . co / VmbzemE5P6 ,2
5296,I'm so happy Yo Han yrrrr 😭💜 Good job my boy 🤗💜 @mnet _ produce101 #YOHAN #YOHAN All my pick is saved Thz u 😍😍😍 https // t . co / KPsoL806CO ,2
5301,@deepak640xl @ICC Pakistan Zimbabwe ki kami mehsus nahi hone dega 😂 ,2
5307,Ye hai harami aur suer mullo ka charitra aur MA CHD Hinduo ki Ek nasl ko secular India chahiye Saale kutte ki mou ,1
5331,Ye Aag kab bujhegi 😔😔😔😔😔😔 https // t co / grhSr27Nlz ,2
5437,RT @GandapurPAT Assalaam O Alaikum Jumma Mubarak to all brothers and sisters May Allah ALMIGHTY bless you and accept all your Duas https ,2
5498,@ndtv Some of the good things to make us happy is ki .. Ram Mandir ban jayega aur Dhara 370 n Section 37 A bhi h ,2
5595,@yadavdimples Ye to modi ji kaa master stroke he @yadavdimples ji aapke smj se pare he 🤣🤣🤣🤣🤣 AAP modi banne ki kosi ,2
5612,Congratulations to my son Eric and Nova High ’ s graduating c / o 2019! You made it just like I knew you would ! Congrat ,0
5619,@DineshP777 @waglenikhil 21 rajyo me 50 % mila h south me na k brabar h bi j pi rest of india me 50 % hai Ye murkh h isk chakkr me na paddo ,2
5644,Stop listening to others and do what makes YOU happy . No one has the right to make your decisions for you but YOU . PERIOD . ,2
5654,@iam _ Amit _ ray BJP ka kaam hi hamara prachar hai . Ham kabhibhi rukenge nahi . Modiji se jyada jimmedari karyakartao k ,0
5661,#RashtraNayakModi DIGVIJAY GANDHI JI NE KABHI EK DHARAM KA TUSHTIKARAN NAHIN KIYA RAHUL VADRA CONGRESS KO GANDHI ,2
5697,RT @ovotiann the way my parents raised me was sooooo smart I had so much freedom that I never misbehaved bc I didn ’ t wanna betray their t ,1
5724,@TimesNow @MamataOfficial @derekobrienmp Mamta banerjee Jai SHREE RAM Vande Matram Bharat MATA ki Jai Bengal ki ,0
5948,@DrMuradPTI Assalam o alaikum Sir 3 sall say ho gaye hain mery school Ggmps Sufi ghulam Muhammad choti bala ka aj tak bhi gate nahi laga ,2
5958,@Abbaskhaplu @ImtiazAlamSAFMA Ye randi wazir nahi ho skte aur agr hay b saye to ye zar taj gul k tarah bn choky hay ,0
6013,Whole Pakistani Team is Unfit for WorldCup kuch ki Iftari se 5 mint pehle ki halat lgti hai or kuch ki bad ki . #CWC19 ,0
6061,@New2KoreanD2021 @netflix Ohhhh ! I thought you meant a drama based on the movie !! ALL GOOD 🤩 ,2
6182,@sambitswaraj U won already all of the heart .... Har kar bhi jit gaye sambit ji ... We hv proud of u ... bhagvan ka adesh he .✌✌✌✌ ,1
6575,@ECISVEEP Can you answer miscalculated votes on each seat ? One vote matters ! #deshkamahatyohar hai aur apne dhji ,0
7387,RT @Rajnish51410428 @RajkamalWriter @DrKumarVishwas @LambaAlka Kuch log durbhagywas lekhak ya kavi ban jaye hai phir khud Ko philosopher s ,2
7430,Life is a journey Har pal mein pyar hai Har lamhe mein khushi hai Khoo do to yadein hai Jee lo to zindagi hai 🌸🌼 good night 😴😴 ,0
7748,@MickeyBoitumelo This is so so so on point . Funny as it is . It's true . ,0
7824,@ManiTarra2 Hmm mahan mehtaji . Unke jesa koi nahi wo nahi hote to hum bechaare kya karte https // t . co / SBUqEwCDNC ,0
8097,@pradip103 @Being _ Humor @narendramodi Yeh Salim itna ahankari kyun hai . Uske almost har analysis wrong hote hai . Ba ,2
8271,@JAYPRAKASHJAY86 @kaur0211 @Anjupra7743 ab ro tum khub bhai koi fark nahi bahut seat hain do char tum bhi lr sakte ho 352 ,2
8865,@Oyye _ Kamine Drunk AF - No Drunk enuf - yes . Sahi banda hai yar tu kaafi acha . I really wish for u dat u get ,0
10182,@cutieeM1 Jani pyar is nothing aj k dour me .... bs khush rhna seekho And always stay positive ❤️ Tm b meri fv ho 💋💖 ,0
10210,Best of luck for the next koi issue ni k kaali andhi sy hary next me barish ki trha barsy gy hmm #SarfarazAhmed ,0
10514,Muslim ko goli mar Diya Cow ke name per mar pit Kiya Ye Kam BJP or NDA ko kahi badname karne ki sajis to nahi ? Th ,1
10840,@ultems Ohhhh 🥺 but thats nice anyway !! Side note did u liked pr ? Hahaha ,0
10860,RT @JacyKhan Thanks to Papa we have such Good Looking Babies Masha Allah @iamsrk Sarey Bacche ap pe gaye Ji I feel so glad when all ,0
10903,@BakhtawarBZ jis tarha AIDS ka ilaaj hai in PPP workers ka bhi ho jai ga no problem well done @ImranKhanPTI aur ,0
11049,@SushantBSinha @AmitShah Amit Shah should remain BJP President Minister ka kaam koi bhi kar sakta hai PM khud kar sakte hai ,0
13174,@Nehr _ who @ReallySwara Clean chit bhi milegyi free mein ( stock bhut hai )😂 ,2
13402,@Poonam59441855 Aap bhi Aapke baccho ki maa ho tho aisa nahi bholna chahiye !! Aap ko #Modiji se nafrat ho sakti h ,2
14434,@iamirpathan @Dilsedesh @ansarraza16 Waise bhi jo BJP ka dalal hoga wahi Rs5000 rupya le ker TV debate me jaiga @… https // t . co / tKRQxSbdpT ,2
14798,My best friend did a thing and I'm so lucky to have watched her grow and conquer along this journey !! Forever proud ,0
14815,@shoaib100mph Jo marzo team bana lo .. Harna hum ne phir bhi hy . ,2
14885,RT @divaTy It ’ s literally the best part . 🤷🏽‍♀️ https // t . co / pySm5PeTAn ,2
15202,@MamataOfficial Hon . ble Mamata Banerjee Ji Jay Sri Ram . Jay Sri Ram . Jay Sri Ram . Jay Sri Ram . Jay Sri Ram . Jay Sri ,0
15835,@Doval _ Ajit12 @BMSinghDr12 Acharya nhi sadhu vesh dhari ravan haa . tumhare jaise chatukaro ne hi congress ko is mu ,2
16170,@OmerAlazawy10 @SuperSaf I absolutely had no lag or stutter on my Exynos Note 9. Everything runs really great . ,0
16534,@ndtv Koi baat nahi . Zyada pareshan hone ki koi jarurat nahi hai . Jo maar raha hai na wo NAMO again ka T-shirt pehna ,2
16603,Vik 😏😏 Bhul gaye ho hane lagta Aaj kal idhar bhatakte bhi nai 😏🙁 @lostboy54 https // tco / gP3dfkgCyi ,2
17997,Happy birthday to the most beautiful @ipravallika akka #myfavpic https // t . co / udXFSew8bm ,0
18547,“ Karte hai hum pyaar Mr India se Humko milna sau baar Mr India se ” The cult classic that #MrIndia was can never ,1
18585,@TariqAzizPTV Stay happy always sir Allah apko lambi zindagi dy ameen ,0
18592,RT @Sharnje48326402 @Gurmeetramrahim #Good night pita ji tuci hmesha salmat rho ji plz take care urself papa ji I Love u papa ji Hey sache ,0
20857,Koi agar bole ki aap thik nahi to mujhse bhi koi umeed mat rakhna to iska mtlb galat aap ni galat vo khud hai jo ba ,0
21074,Many many congratulations pradhanmntri ji aaj aap ne desh ki grima aur respect boht upar krdi umid krta hu desh ko ,0
21211,@AskAnshul @asadowaisi kya janab dalito pe b hamle ? Islam ke naam pe band karo julm karna ab ... allah must have cus ,2
21530,@RajaBrar _ INC @RahulGandhi Well Raja warring far better than immature navjot siddu ... Raja ji you just need little ,1
21609,Khelne ke liye maidan ki nahi zaroorat hai toh sirf Junoon ki #CWC19 #CWC19london #WC2019 #iccworldcup2019 ,2
21830,@Ravi _ rupc @SHIVANI92 _ Ye forward log bharat me nahi rehta to bharat 200 yr tak gulam nahi rehta azadi aur pehle hi mil jaati ,2
22533,@narendramodi @PMOIndia sir we have voted for nation Apko kal ke result ke liye subhkamnaye Jai hind ,0
23062,RT @AllifKhanIYC Many Congratulations to Shri @narendramodi Ji On his Oath Ceremony as #PrimeMinisterofIndia Best Wishes #JaiHind #ModiSa ,0
23542,@shaik _ hussam @syedasimwaqar @aimim _ national @ZeeNews @asadowaisi Ye news channel vale sabh BJP ke chmche hai ,1
23621,@Optimistic _ 5oul Abh tom & jerry jaisy toh koi aur nahi hayn naw ,0
23928,@AudaciousQuest _ @geetv79 Sirf demand karne se nahi hogi Sarko pe aana hoga kiuki ECI SC sunegi nahi tou Janata ,2
23933,RT @jamesvoltaire18 Kung saan ka masaya i ’ ll support you ❄️ ,2
23939,RT @DhaliwalManider #FeelingHappyHappy 💕❤❤😘😘😍😍😍😍 Lov you all ... Khus rho yaaro .... 👌👌👍👍 @Mmena16917297 @SaraoSheetu @ManishKasaur @Gee ,0
23943,@iprasoon _ @Zainsyn @AsYouNotWish Nahi bhai hamare Gurgaon me to nahi the ab ye outsiders hai jinhone ye gandagi m ,1
23966,@narendramodi @smritiirani Congratulations Modi ji to become our PM once again ... Jai Hind ..... Mere pariwar te taraf se Hardik subhkamnaye . ,0
23973,@JarnailSinghAAP @dilipkpandey Kejriwal will get less then 10 seats is bar khujliwal 💩💩💩 ye khayega ,1
23974,@ashchanchlani aao mera area me jcb aa rahi hai 😂😂 https // t co / rEpJxiGXS9 ,2
23994,@narendramodi Modi ji aapki sarkaar bahut acha kaam kar rahi hai ..... par aapse ek req hai ki .. kanpur me sab jagah w ,2
24008,@abpanandatv Wow ! So Lovly @akshaykumar is number one Bollywood star jiska popularity worldwide mein Top hein .. He ,0
24012,@SYahyaHussaini @TheRealPCB @SarfarazA _ 54 Bhai world cup k tamam matches harnay k bad bolay gay v r best t20 side n ,1
24013,@Chatterj1Asking @myogiadityanath Ye suwar ke pille Atnkbadi log Atnkbadi ko vote dete hai bjp ko kabhi nahi kiyo ,1
24018,Koi ni its just the first match . Tu Shaheen hai parwaaz hai kaam tera Tere saamne match aur bhi hain ,0
24019,This news deserves to be on my Twitter page ... Bahut bahut sadhuvad is pyari bacchi Mariyam ko ..🤗🤗 Ishwar aapka aur ,0
24028,Niras hone ki jarvat nahi scindhiya ji hame janta ne 5sal sochne ka wakt diya hai 5 salo bad inper dugni sakti se t ,2
24029,@Surrend01102923 @SAMBIT _ SWARAJ _ 1 @jigneshmevani80 @GulPanag @ReallySwara @prakashraaj Aap apni bhasa pe sayam rakh ,2
24033,@junaidsayss Sleeping pills se better hai aap * Astagfirullah parhen aur imagin karen words ko mind mei foran neend ajayegi * ,2
24038,Bharat main neta Dhannaseh ban jata hai Desh main PM CMs ministers ban behe hai university @bjp4india @INCIndia ,2
24039,orthodontist said i ’ ll probs get my braces off before october hehe but i don ’ t believe them heheh ,2
24055,@Mat _ sutzu The Weregarurumon and Gin ones are a BLESSING ! Their feet are awesome ! You did a great work with all ! An ,0
24062,@gelostt @_ lazyteen Shakl acchi h that's my reply ,2
24076,Fuck you guys all dey hagiga Ana dera gulu lekum Nobody wants to listen to me when I say Nashville is bad luck I ju ,1
24079,@m _ niCool @ICC Side mein khilate .. chutiya h @ICC ghas katne ke liye log nhi mile kya ?? @dev _ londhe isko le jate bc ,1
24085,@AWGoraya To apne Abbu ko apne hatho se doze dia kro na Wo khud le ga to over doze le le ga aur behosh ho jae ga ,2
24100,@rummanraees15 Wishing Rohaan & Bhabi a very Happy Birthday 🎂 May Allah bless your family Rumman bhai ♥ from 🇮🇳 ,0
24102,Iss paglet @SupriyaSingh316 ne appeal ki h . Tu haregi panditayan https // t . co / DoNZfM5ZCe ,1
24106,@SrideviBKapoor aap ka naya janam jaha bhi hua hai . vaha bhagvan aapko hamesha khush rakhen aur 1bar fir aap apni pa ,0
24109,@ashokgehlot51 Sir Aadesh se Koi kam Nhi Hoga Kyonki Afser RSS Bhagt ur BJP K Pitthu Hy Wo Aap ki Sarkar ko Girane ,1
24112,@issahilkhattar So happy to see you playing Kirmani sir in 83 movie .. May you reach greater heights sir .. apne bah ,0
24118,@SHAKARULER1 @subashpandey7 @Radheyshyam999 @rahatindori Jb tk rahegi kbje mei EC Anjana Modi jaisi media Nahi kuchh kr Paogebhaiya ,2
24124,@Ansari786619433 @AliSohrab007 @cpimspeak @akramtyagi Shukr manao sirf pite hai khatm nahi kiye . Mandir ke pas ,1
24132,achei fofis 1 changes - x 2 star shopping - peep 3 redemption song - bob marley 4 no problem - chance 5 i ,2
